+34651832494,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34697395962,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34621909334,True,|('Atlantic/Canary', 'Europe/Madrid')|,,Spain
+34614160759,True,|('Atlantic/Canary', 'Europe/Madrid')|,,Spain
+34639230972,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34675850537,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34654420734,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34658704300,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34672163016,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34653012551,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34621169807,True,|('Atlantic/Canary', 'Europe/Madrid')|,Republica Movil,Spain
+34646134881,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34614852945,True,|('Atlantic/Canary', 'Europe/Madrid')|,,Spain
+34677454828,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34610684421,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34642102784,True,|('Atlantic/Canary', 'Europe/Madrid')|,DigiMobil,Spain
+34683992389,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34634773852,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34616848302,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34603625325,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34611534191,True,|('Atlantic/Canary', 'Europe/Madrid')|,Republica Movil,Spain
+34680471538,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34663233964,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34633254302,True,|('Atlantic/Canary', 'Europe/Madrid')|,Yoigo,Spain
+34633369021,True,|('Atlantic/Canary', 'Europe/Madrid')|,Yoigo,Spain
+34652394961,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34696782189,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34620394987,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34673115435,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34615468546,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34610278825,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34687142110,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34605774023,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34658161097,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34628433845,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34672244127,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34681007833,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34631677120,True,|('Atlantic/Canary', 'Europe/Madrid')|,Lycamobile,Spain
+34682693866,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34696521797,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34667626931,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34669148082,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34674863033,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34642317141,True,|('Atlantic/Canary', 'Europe/Madrid')|,DigiMobil,Spain
+34663210628,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34622377224,True,|('Atlantic/Canary', 'Europe/Madrid')|,Yoigo,Spain
+34668032803,True,|('Atlantic/Canary', 'Europe/Madrid')|,,Spain
+34620810364,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34601333925,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34686399268,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34623247999,True,|('Atlantic/Canary', 'Europe/Madrid')|,,Spain
+34657962732,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34696359559,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34694208920,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34602638090,True,|('Atlantic/Canary', 'Europe/Madrid')|,Lebara,Spain
+34639183447,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34634485667,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34673563044,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34674218227,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34641983995,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34690746877,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34617427411,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34675867450,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34686595460,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34639164221,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34647991841,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34641026502,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34672217667,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34638965384,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34600028370,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34606334893,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34617043874,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34665429747,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34664305712,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34651608920,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34616205682,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34624727402,True,|('Atlantic/Canary', 'Europe/Madrid')|,,Spain
+34689134814,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34670594644,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34650025039,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34619156744,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34615445210,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34683522465,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34633087745,True,|('Atlantic/Canary', 'Europe/Madrid')|,Yoigo,Spain
+34647896491,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34698249885,True,|('Atlantic/Canary', 'Europe/Madrid')|,Yoigo,Spain
+34695622409,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34684315107,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34637714268,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34654856619,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34665205278,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34640942114,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34628524541,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34696595858,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34617163432,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34696662797,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34635680980,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34666497982,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34691508827,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34664821640,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34614648909,True,|('Atlantic/Canary', 'Europe/Madrid')|,,Spain
+34606679052,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34650016750,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34627383715,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34626300943,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34670285010,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34665843659,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34661263437,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34632412234,True,|('Atlantic/Canary', 'Europe/Madrid')|,Lycamobile,Spain
+34649505294,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34623374375,True,|('Atlantic/Canary', 'Europe/Madrid')|,,Spain
+34626122958,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34688658699,True,|('Atlantic/Canary', 'Europe/Madrid')|,Euskaltel,Spain
+34633190501,True,|('Atlantic/Canary', 'Europe/Madrid')|,Yoigo,Spain
+34696549981,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34694458124,True,|('Atlantic/Canary', 'Europe/Madrid')|,Yoigo,Spain
+34654230345,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34640054120,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34629563290,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34618924581,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34630206911,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34640444573,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34692165644,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34677306366,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34651820800,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34650913875,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34671941940,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34610441075,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34640129901,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34608340903,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34643953450,True,|('Atlantic/Canary', 'Europe/Madrid')|,,Spain
+34698541268,True,|('Atlantic/Canary', 'Europe/Madrid')|,Yoigo,Spain
+34629132175,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34631967434,True,|('Atlantic/Canary', 'Europe/Madrid')|,Lycamobile,Spain
+34677259184,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34609222201,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34693546354,True,|('Atlantic/Canary', 'Europe/Madrid')|,Yoigo,Spain
+34667985034,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34640398380,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34632050201,True,|('Atlantic/Canary', 'Europe/Madrid')|,Lycamobile,Spain
+34650234574,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34611217957,True,|('Atlantic/Canary', 'Europe/Madrid')|,Lebara,Spain
+34646113490,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34649278670,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34617845506,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34609944174,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34623912395,True,|('Atlantic/Canary', 'Europe/Madrid')|,,Spain
+34603523160,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34662957688,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34666165472,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34617483545,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34605378639,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34626339273,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34600967339,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34673504564,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34698984491,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34687716500,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34615105021,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34615830934,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34630679092,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34619486181,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34659536237,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34676351368,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34685997889,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34681660246,True,|('Atlantic/Canary', 'Europe/Madrid')|,Yoigo,Spain
+34606742659,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34642856355,True,|('Atlantic/Canary', 'Europe/Madrid')|,DigiMobil,Spain
+34671442038,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34607844481,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34651739439,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34647569027,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34685688473,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34627867210,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34650151951,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34643530259,True,|('Atlantic/Canary', 'Europe/Madrid')|,DigiMobil,Spain
+34699716241,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34605645198,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34687325805,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34643249304,True,|('Atlantic/Canary', 'Europe/Madrid')|,DigiMobil,Spain
+34610455634,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34634011141,True,|('Atlantic/Canary', 'Europe/Madrid')|,Lebara,Spain
+34640854366,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34640704826,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34670295870,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34639929199,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34641829576,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34642128009,True,|('Atlantic/Canary', 'Europe/Madrid')|,DigiMobil,Spain
+34696970663,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34698872134,True,|('Atlantic/Canary', 'Europe/Madrid')|,Yoigo,Spain
+34604741208,True,|('Atlantic/Canary', 'Europe/Madrid')|,Lebara,Spain
+34673048467,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34609476219,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34623790590,True,|('Atlantic/Canary', 'Europe/Madrid')|,,Spain
+34609346820,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34694086410,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34663334298,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34607938652,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34611411371,True,|('Atlantic/Canary', 'Europe/Madrid')|,Republica Movil,Spain
+34661238677,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34610938133,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34659988269,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34633995283,True,|('Atlantic/Canary', 'Europe/Madrid')|,Yoigo,Spain
+34635157946,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34654978804,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34641753617,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34696846026,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34629296279,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34625388901,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34681822727,True,|('Atlantic/Canary', 'Europe/Madrid')|,,Spain
+34673211504,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34631949853,True,|('Atlantic/Canary', 'Europe/Madrid')|,Lycamobile,Spain
+34697926414,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34665020251,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34625136367,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34633270454,True,|('Atlantic/Canary', 'Europe/Madrid')|,Yoigo,Spain
+34649010076,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34653063630,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34614670203,True,|('Atlantic/Canary', 'Europe/Madrid')|,,Spain
+34679874330,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34618897706,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34649385704,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34631777821,True,|('Atlantic/Canary', 'Europe/Madrid')|,Lycamobile,Spain
+34671483422,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
+34669139882,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34649141010,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34615946332,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34656350289,True,|('Atlantic/Canary', 'Europe/Madrid')|,Orange,Spain
+34619309995,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34676999077,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34679313674,True,|('Atlantic/Canary', 'Europe/Madrid')|,Movistar,Spain
+34688016922,True,|('Atlantic/Canary', 'Europe/Madrid')|,YouMobile,Spain
+34600859033,True,|('Atlantic/Canary', 'Europe/Madrid')|,Vodafone,Spain
